,College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year
1865,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,,2,0,1,1,0
1866,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Biomedical Engineering,125,0,58,57,10
1867,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Agriculture Engineering,52,0,31,21,0
1868,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Biotechnology,47,0,25,22,0
1869,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering (Tamil Medium),36,0,36,0,0
1870,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,163,0,65,67,31
1871,7218,RATHINAM TECHNICAL CAMPUS,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,73,0,29,29,15
1872,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Artificial Intelligence and Data Science,325,126,138,61,0
1873,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,317,126,64,62,65
1874,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,ELECTRONICS AND COMMUNICATION ENGINEERING (FULL TIME),6,0,6,0,0
1875,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,MECHANICAL ENGINEERING (FULL TIME),3,0,3,0,0
1876,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Agriculture Engineering,62,62,0,0,0
1877,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Computer Science and Business System,32,0,0,32,0
1878,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Civil Engineering,195,54,63,44,34
1879,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Agriculture Engineering,62,0,62,0,0
1880,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.Tech Food Technology,236,61,62,62,51
1881,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Biomedical Engineering,247,64,63,62,58
1882,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,,23,0,23,0,0
1883,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering (CyberSecurity),63,63,0,0,0
1884,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electronics and Communication Engineering,306,94,100,49,63
1885,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Mechanical Engineering,267,61,74,66,66
1886,7219,DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,221,63,60,46,52
1896,7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Electrical and Electronics Engineering,22,2,8,12,0
1897,7236,"Pollachi institute of engineering and technology, pollachi",Affilated Non - Autonomous,ANNA UNIVERSITY,COIMBATORE,Zone X : Coimbatore - II,3.0,B.E Computer Science and Engineering,189,48,63,43,35
